Elemento,Area,Area proteina dentro de celuala,Porcentaje proteina dentro de celula,Eje mayor,Eje menor,Orientacion,Inten_media nucleo,Inten_media_proteina,Estado,Region de pertenencia
1,231,88,38.0952380952381,18.3945601677714,16.0950520196398,-60.2243155572569,0.112112723877429,0.165554706731177,1,1
2,378,237,62.6984126984127,23.9089693049513,20.2203822978766,-43.1417353130493,0.16491337275651,0.19187675070028,1,1
3,184,0,0,18.5966838652861,12.7273337872891,-41.4221469940549,0.112489343563512,0.00496589940323955,0,2
4,402,343,85.3233830845771,23.1055888726843,22.253695946108,42.5777035332028,0.201726660813579,0.250834064969272,1,1
5,322,266,82.6086956521739,24.0239126847803,17.1862259623691,-85.2912238636699,0.318048958713921,0.319291194738765,1,1
6,168,0,0,16.3284528340735,13.2440931914068,-64.6437638682493,0.0885854341736693,0.0718954248366012,0,1
7,409,299,73.1051344743276,24.0940668242466,21.6707361644053,88.7666360303647,0.203902392252745,0.212474231746489,1,1
8,2391,1671,69.8870765370138,85.3400821716256,48.890629316527,29.9458620521488,0.442471359099892,0.294699895851273,2,1
9,392,189,48.2142857142857,23.7989240868081,21.0462510788673,76.3851021825094,0.155862344937976,0.178451380552221,1,1
10,332,236,71.0843373493976,23.5732299449864,18.029511066819,-82.6356082242305,0.36384360973305,0.233876683203402,1,1
11,267,3,1.12359550561798,21.7038985518239,15.7691387908636,-70.4930811975232,0.104810163765881,0.101520158625248,0,1
12,1408,983,69.8153409090909,82.825826820869,28.4040627615174,-19.3412160531966,0.284241310160429,0.261316287878788,2,1
13,381,285,74.8031496062992,22.1358263817328,22.0127638519072,67.0446314421965,0.353991045236993,0.266378467397458,1,1
14,335,164,48.955223880597,21.7041228445529,19.7506293459407,80.7142632925237,0.192203687445128,0.177301726660814,1,1
15,418,351,83.9712918660287,24.9927558624552,21.3794644093771,-79.7157341523837,0.391622103386809,0.346111267473497,1,1
16,289,28,9.68858131487889,21.4043560377304,17.3437536349147,-76.7734117121654,0.368736006513332,0.125178098921229,0,1
17,396,307,77.5252525252525,24.3419278686336,20.7707442744049,-57.4300407407867,0.36079421667657,0.255337690631809,1,1
18,347,206,59.3659942363112,21.6017674632023,20.629983969686,-7.27971807001297,0.340419280103973,0.190552070972482,1,1
19,231,20,8.65800865800866,19.1976748096308,15.4284822316704,43.0174672098385,0.108887191240132,0.101570325099737,0,1
20,404,337,83.4158415841584,23.326159223238,22.138380449766,-16.2830880539875,0.311881188118812,0.300990099009901,1,1
21,395,347,87.8481012658228,26.5721631176351,19.3281265473303,-67.0019729276501,0.40005956813105,0.280248200546041,1,1
22,2355,632,26.8365180467091,113.234125076773,45.1166177324041,76.7607521073485,0.211266808209484,0.156806127971359,2,1
23,413,382,92.4939467312349,24.7329023986714,21.3386534421851,81.8790026614312,0.446318188292266,0.431495988225799,1,1
24,330,21,6.36363636363636,25.5390018086677,16.7977755541679,-81.4690638151834,0.16172311348782,0.113107546048722,0,1
25,373,301,80.6970509383378,23.451534968862,20.399659798382,-88.1237287343835,0.266435367712769,0.244640698102297,1,1
26,287,17,5.92334494773519,22.3567429936646,16.5004425256145,-54.0389312340139,0.151028216164515,0.133428981348637,0,1
27,392,332,84.6938775510204,25.4961027199344,19.6436321717199,86.7505493878297,0.45594237695078,0.283183273309324,1,1
28,377,339,89.920424403183,22.9486825411065,21.0535691537716,-80.8795081913327,0.39499661933739,0.244104644510325,1,1
29,349,274,78.5100286532951,30.8965448273018,14.708335771764,-38.6554915975027,0.548098207764481,0.326714983987865,1,1
30,362,304,83.9779005524862,25.568870967095,18.1617434654011,-76.9420392806831,0.30764814212978,0.263600909977251,1,1
31,406,311,76.6009852216749,27.1917358960919,19.1203249427543,-71.9314190825718,0.354505940307158,0.272442770211533,1,1
32,1918,1421,74.0875912408759,99.2820945444075,37.5150327670771,63.1776118148919,0.341949334478318,0.280289926189455,2,1
33,183,14,7.65027322404372,20.3041087670266,11.589857246469,75.3628753212381,0.11818279224258,0.115504125147326,0,1
34,948,611,64.4514767932489,37.0139525430993,34.6545530677202,-27.2665204918804,0.505861669562339,0.222983370563416,2,1
35,289,62,21.4532871972318,22.5913256016076,16.9876860506713,50.6963220729392,0.1068322138544,0.145111608657304,1,1
36,360,236,65.5555555555556,24.6267192782948,18.7118832331562,-60.0464153501689,0.348082788671024,0.222864923747277,1,1
37,371,345,92.9919137466307,22.5032258346819,21.0738403305455,72.5251360651762,0.511960255800433,0.406701548543946,1,1
38,436,289,66.2844036697248,26.2353166190902,21.2215366603581,-78.3996881321991,0.234871379744559,0.221946393236194,1,1
39,381,308,80.8398950131234,24.3202390389467,20.0285146752605,-67.8761999953364,0.397931140960321,0.280572281406001,1,1
40,367,115,31.3351498637602,29.3366092458798,16.5588936023178,72.9880268542368,0.179206069348721,0.143399048992894,1,1
41,521,352,67.5623800383877,30.9176493285567,21.637568732333,82.1264434953102,0.213759361710136,0.237251138459223,1,1
42,392,93,23.7244897959184,29.6955985032333,17.335113243891,-69.8867998164305,0.529611844737895,0.136294517807123,1,1
43,1578,930,58.93536121673,69.9965460633094,34.6646658726857,86.983097925069,0.301172991376526,0.232130520142152,2,1
44,512,98,19.140625,44.8085439841,15.8852572963528,75.8003622400053,0.18396905637255,0.124931066176471,0,1
45,418,363,86.8421052631579,24.6054197289228,21.8678084227484,64.2306967933775,0.452856740782437,0.351646495918942,1,1
46,165,82,49.6969696969697,20.838287436703,10.3532701492967,-15.4101534525202,0.365062388591801,0.178847296494355,1,1
47,344,318,92.4418604651163,22.111949650954,20.1841001882434,1.49493883521886,0.519642042863656,0.356440948472412,1,1
48,404,384,95.049504950495,23.2899568020617,22.2022565722817,3.67553600954466,0.505047563579887,0.436332750922151,1,1
49,127,7,5.51181102362205,17.8833977380641,9.32452294762695,-33.5276817377809,0.319221861973136,0.118573413617415,0,1
50,321,219,68.2242990654206,32.058903302681,12.9979141638173,61.5666175609078,0.37918270111783,0.225166452873985,1,1
51,118,117,99.1525423728814,21.5919862969786,7.2574081729854,47.1579957878254,0.314257228315054,0.377035559986706,1,1
52,1440,847,58.8194444444444,98.959192809909,25.7666577323335,87.209801692906,0.33306917211329,0.273660130718954,2,1
53,1259,1076,85.4646544876886,67.2643691497898,34.747154670644,81.3680198520168,0.478901711598062,0.314130417854195,2,1
54,725,609,84,36.855187546823,25.5278516748716,-44.9300894620212,0.445181879648411,0.393876943881001,1,1
55,203,83,40.8866995073892,22.5940886839878,11.9243889760775,43.3598111936011,0.323461798512509,0.18477735921955,1,1
56,205,134,65.3658536585366,22.8379015154833,11.6128978189418,63.0815030590467,0.441071257771402,0.304677187948351,1,1
57,365,306,83.8356164383562,22.8560329438573,20.6614801081285,-37.5224004379259,0.596185871608918,0.363781896320173,1,1
58,411,0,0,24.4304575954576,22.1612854710239,-0.148348225852642,0.0981441725108536,0.0468202852917321,0,3
59,253,0,0,19.0850485998225,16.9847335222993,54.0939635171684,0.127334728357746,0.04378826629466,0,1
60,379,347,91.55672823219,24.18803689475,20.0264771832751,-54.8502927652216,0.321723834652595,0.284846603549072,1,1
61,346,318,91.9075144508671,21.5686784706988,20.5622980825158,62.5874324796806,0.668219426498923,0.355151309078545,1,1
62,302,0,0,22.8113183266428,16.9779471269366,79.3671739642146,0.113258018439164,0.0756395273341122,0,1
63,1272,590,46.3836477987421,53.8924701498121,32.9944404074937,-83.8524347048052,0.235660993957332,0.199873597237638,2,1
64,1813,1678,92.553778268064,90.8380995219051,34.9261502799558,78.8722128224691,0.590709797432488,0.399831283864899,2,1
65,820,273,33.2926829268293,41.678820199133,30.0563509355258,-27.2302678521089,0.276245815399331,0.157604017216644,2,1
66,341,52,15.2492668621701,28.3442580343427,16.8909193531299,59.7518869399514,0.143384509228912,0.151722155137715,0,1
67,556,0,0,32.2101754169161,22.5319618241915,73.2185573631852,0.238975878121033,0.0812879108477928,0,1
68,300,228,76,20.9042970945042,18.5520351290403,80.8706081650178,0.315424836601307,0.21240522875817,1,1
69,788,460,58.3756345177665,42.0098520115791,24.6290502265943,39.2272014448806,0.302299193789191,0.195580770379219,1,1
70,1379,1047,75.924583031182,94.417299979899,24.0850194804151,54.8869502520087,0.34221444923147,0.314297089394133,2,1
71,396,359,90.6565656565657,24.017639928373,21.0888004509885,-88.2161277925471,0.463398692810457,0.325965537730244,1,1
72,489,356,72.80163599182,45.0854759986919,14.7427254991034,84.2325792030395,0.221059384899154,0.30369301094671,1,3
73,579,308,53.1951640759931,32.2441500203719,22.970197661856,65.8249707015031,0.217454028243422,0.214243624911105,1,3
74,254,168,66.1417322834646,20.3385525670679,16.0444957220561,-3.1638887569512,0.414404817044928,0.276192681797129,1,1
75,260,0,0,24.9156929701376,13.5235713289952,-88.711287464851,0.242307692307693,0.0538009049773754,0,1
76,1365,723,52.967032967033,61.7485563293966,41.4840457582901,-0.923512219755368,0.521723766429649,0.245484450190333,2,1
77,177,176,99.4350282485876,18.28204579359,12.4563448196141,-21.117311991365,0.558590893984712,0.316251246261216,1,1
78,595,0,0,28.4821220409402,26.7465162097806,-17.2868862288774,0.212792881858626,0.0792815949909379,0,1
79,149,130,87.248322147651,14.8098960255823,13.0215979998476,58.4810280588609,0.500276352151599,0.386550861955521,1,1
80,292,0,0,28.6404042771504,13.1799128948567,72.2423072592159,0.486771420897126,0.0809293580445875,0,1
81,371,311,83.8274932614555,25.7566099517821,18.6263371248966,77.738783526114,0.740204006130754,0.379313989746843,1,1
82,331,153,46.2235649546828,24.7367505619927,18.1625265587996,60.2224037278832,0.182655055980096,0.174018126888218,1,1
83,459,423,92.156862745098,34.6792421699662,17.7795859632489,64.2933713222059,0.63115041223461,0.496638045196292,1,1
84,683,1,0.146412884333821,30.2926533043821,28.8210174773734,68.0084287228334,0.257657968018833,0.0854591909970435,0,1
85,324,281,86.7283950617284,21.9610987484047,18.8695908847914,63.9017015085945,0.711885741951101,0.361280561607359,1,1
86,309,29,9.38511326860841,26.9672240249757,14.8356293662909,41.8814611958803,0.196167269496796,0.119588806396345,0,1
87,281,3,1.06761565836299,22.6177708305734,16.2778899643263,24.4471511439157,0.116823668969367,0.0548461377433534,0,1
88,330,318,96.3636363636364,22.8290636787001,18.5053037428069,51.3392910585403,0.703386809269161,0.443933452168747,1,1
89,367,116,31.6076294277929,25.6532092447068,18.5633124412605,45.550524108596,0.187904044451569,0.140716995244965,1,1
90,285,0,0,23.1265774389004,16.5195069266275,-11.8407517321773,0.164169246646027,0.0937048503611969,0,1
91,540,450,83.3333333333333,29.9915992125857,23.2097845773808,-83.3549893071789,0.539818445896877,0.336463326071169,1,1
92,297,172,57.9124579124579,23.1663754814312,16.7855643441447,-67.3216167513566,0.200237670825907,0.195061728395062,1,1
93,469,0,0,29.2565786361053,21.4929973855762,87.0631950920865,0.184723441615453,0.0557297545884023,0,1
94,594,0,0,28.2194966919273,27.2196268842145,-88.7287996617749,0.274853106225656,0.0871195616293659,0,3
95,326,246,75.4601226993865,22.0863525950666,19.2424046431902,-56.2943231092499,0.250715746421268,0.244171779141104,1,1
96,249,0,0,31.4613661727276,10.5108691009042,-77.3892813575605,0.141948184896448,0.0620836286321756,0,3
97,371,346,93.2614555256065,23.1018936174326,20.5891196425249,74.7994877527489,0.637545584271445,0.37939855187358,1,1
98,316,128,40.5063291139241,27.0977324960495,15.0095778610915,-78.5103123608714,0.661615785554727,0.178555472822041,1,3
99,280,0,0,28.4393425988123,13.1149412390542,55.9654755538968,0.704215686274509,0.0659523809523808,0,1
100,361,0,0,25.583683251069,18.4642107598726,-57.9130414540121,0.151550703383847,0.0590082016185974,0,3
101,229,0,0,19.8919083400236,15.1999791154747,67.5473726881671,0.13804264063704,0.0625396009932356,0,3
102,222,1,0.45045045045045,22.0926152432139,12.9553226071589,16.8711313323494,0.130365659777424,0.050839074368486,0,3
103,249,203,81.5261044176707,25.3056287085805,13.1199940635106,67.1162729822705,0.471895424836601,0.388991259154265,1,1
104,226,213,94.2477876106195,23.2796072466026,12.6683181088942,-44.8531952012798,0.614332812771126,0.388877320839841,1,1
105,328,0,0,27.1058056045702,15.5890478152968,-83.5083821301787,0.106372549019608,0.0393472022955522,0,3
106,488,0,0,28.9192870811104,21.8456354051936,85.9004733140356,0.181436837029895,0.0468900675024107,0,3
107,212,0,0,24.3131707893864,11.4232736557277,-75.444690625566,0.501868294487606,0.0565852756196817,0,1
108,339,331,97.6401179941003,21.598090823149,20.0662888221699,72.4324150980007,0.72243623112962,0.429440684828504,1,1
109,322,155,48.1366459627329,26.2183004456287,16.112019104922,6.6421981550597,0.353148215808063,0.187236633783949,1,1
110,335,1,0.298507462686567,28.6783131103085,15.3896275523356,-60.9071304340926,0.121205736025754,0.0718759145449222,0,3
111,550,0,0,30.7741863576105,22.9069462567456,73.2319361685496,0.170666666666667,0.0662459893048129,0,3
112,471,400,84.9256900212314,28.0392246897058,22.4444852299542,-28.6777501930604,0.824786645018941,0.391349236085093,1,1
113,367,0,0,26.0590367744388,18.4987926880686,-44.9024519161064,0.190105251910029,0.0336271838435646,0,3
114,507,0,0,30.4313001709291,21.8133043984562,26.2464896862492,0.2359051707468,0.0598445295277873,0,3
115,446,371,83.1838565022422,26.7532060223841,22.2719318969982,-59.4209764127539,0.336208564143146,0.379486503121428,1,3
116,572,0,0,29.8031567235301,24.6822044963781,54.2631532395372,0.185006170300289,0.0608391608391608,0,1
117,1358,118,8.68924889543446,90.8215045862556,22.7698532304981,27.4593137091192,0.1840278379393,0.087663519015855,2,3
118,332,0,0,24.4516356449921,17.7073688197908,22.1668829400583,0.105492558469171,0.0690172454523976,0,3
119,530,1,0.188679245283019,32.4876883407051,22.1773228158042,51.7058613236984,0.547428782833888,0.0746281908990012,0,3
120,255,0,0,19.9471032183209,16.6162016074122,86.2879941435965,0.0974086889657822,0.0222529796232218,0,3
121,419,0,0,27.5049244357327,19.7727145080315,33.2220279184616,0.13922972530301,0.100201226075156,0,3
122,559,0,0,28.406581490995,25.1890543015487,63.1858252947303,0.219278122698096,0.0500122768248622,0,3
123,521,0,0,28.3908390714946,23.5777883075926,2.74810878731288,0.202386059990216,0.0695570358661699,0,3
124,524,2,0.381679389312977,26.7346807596822,25.1336041641936,12.9909896500591,0.164698398443348,0.063777877563239,0,3
125,516,0,0,27.794046755766,23.7417856178542,54.0342912331249,0.299384404924761,0.0774433804529565,0,3
126,675,2,0.296296296296296,31.544524088653,27.3387277376608,89.5630734336672,0.202370370370371,0.071145969498911,0,3
127,381,0,0,24.0038064118596,20.4930665086475,-84.1501239339223,0.134012660182183,0.0491791467243064,0,3
128,259,172,66.4092664092664,23.7130409640065,14.0318669564194,-35.4146518110069,0.415035203270498,0.344795215383451,1,3
129,317,0,0,26.7997071399765,15.2322206708289,12.9524781120207,0.204255582359127,0.0618915073916,0,3
130,394,0,0,28.3771683732049,18.1189807942905,38.3477712181037,0.131422315118941,0.0539464516771174,0,3
131,240,0,0,18.0665436650179,17.0458206021301,90,0.350163398692811,0.0550980392156861,0,3
132,417,0,0,23.7582475626789,22.9197359335251,-16.7518640264422,0.110706728734659,0.0677857713828935,0,3
133,687,0,0,31.3066338301057,28.2879239145368,1.01624946889548,0.200308245568971,0.0456545937152152,0,3
134,521,1,0.191938579654511,28.8149880728715,23.24869450876,9.08962183753875,0.376718979338377,0.0831206954950889,0,3
135,536,0,0,29.7248172339448,23.0687332496797,66.8644774217391,0.317895815042435,0.0738659642961664,0,3
136,446,165,36.9955156950673,24.5730793859479,23.2030515985609,77.0709224413272,0.209513760661216,0.151068319704564,1,3
137,616,0,0,32.6027636878377,24.8986873455933,19.7807419742883,0.193926661573721,0.0548828622358033,0,3
138,280,73,26.0714285714286,22.5151622856624,16.0828991205265,68.9291379138283,0.124929971988795,0.133403361344538,1,3
139,547,0,0,28.2178102074914,25.1860578768871,-50.2619039765331,0.168469727927735,0.0501774384342401,0,3
140,462,0,0,38.5753969837272,18.1873293584641,-36.3267128602833,0.619837025719379,0.0487394957983192,0,3
141,559,1,0.178890876565295,28.3430441152265,25.4232384778825,64.9464692759724,0.313886842751412,0.0769721842225264,0,3
142,679,0,0,30.2145230440303,28.7435546110288,67.9029021522215,0.137127840827053,0.0501371682693695,0,3
143,210,2,0.952380952380952,21.3695257280765,12.6169329979591,8.74234746701187,0.114024276377217,0.0649112978524742,0,3
144,613,0,0,29.1337383152561,27.0104201887891,19.0547126013882,0.30221667786201,0.0784505645651414,0,3
145,316,0,0,23.0569910289879,17.7384506343476,-39.0818854639975,0.302084884586746,0.0480268056589723,0,3
146,656,249,37.9573170731707,34.2132830917603,24.9546128437414,24.8823884095221,0.215734098517457,0.160144667623148,1,3
147,613,1,0.163132137030995,30.7316438459711,25.6599515123282,59.2237169482155,0.31804369382337,0.0883792342385572,0,3
148,425,0,0,29.6770170359003,18.5937761067663,-58.6667226131879,0.182219146482122,0.0775640138408303,0,3
149,188,0,0,21.1926385711355,11.4306234973395,5.68955473294394,0.114080100125156,0.0561743846474759,0,3
150,524,1,0.190839694656489,30.1145884327646,22.4420901501972,80.3736038467646,0.356017063313875,0.0886020056877716,0,3
151,472,0,0,26.9037007127702,23.2469916792194,52.0063232526445,0.148811897640413,0.0633433034230639,0,3
152,644,0,0,30.802729209765,26.7880517209734,26.1088609326644,0.233205456095482,0.0612592863232251,0,3
153,466,240,51.5021459227468,36.6540390860256,17.0130067628268,46.4994387432975,0.216973828157873,0.220306319952874,1,3
154,109,0,0,20.3630995403463,7.1402605583294,25.0379940942806,0.149415362475265,0.0487497751394135,0,3
155,218,0,0,24.2024793349145,11.7791449831883,-5.80192676644662,0.120363374707681,0.0591833063500628,0,3
156,486,1,0.205761316872428,29.7861112514216,20.9785494677409,69.2930423042145,0.334955216654564,0.0800532558702495,0,3
157,402,0,0,28.0864846608514,18.6790699100847,-56.2124402929172,0.124924397619745,0.0499268364062041,0,3
158,1,0,0,1.15470053837925,1.15470053837925,0,0.12156862745098,0.0470588235294118,0,3
159,443,0,0,29.922328935851,19.1634251015939,54.3429705639052,0.220077015004648,0.0705882352941174,0,3
160,562,0,0,28.4250051219787,25.297852216726,25.6252630076294,0.185751168794921,0.0705045007326776,0,3
161,229,0,0,20.2350638581024,15.1701684666901,-24.684285248856,0.262556725747067,0.0477780631903415,0,3
162,461,336,72.885032537961,34.2298975042401,17.8055612324257,37.6683197824975,0.358623622984986,0.257368891157331,1,3
163,702,0,0,31.691151007252,28.4038086303108,13.9404551257719,0.263599798893917,0.0690296631473105,0,3
164,356,0,0,26.7472743557358,17.0923773243191,20.688649461107,0.443511786737167,0.0495593743115222,0,3
165,474,107,22.5738396624473,27.8206425077383,22.4031114823234,-87.0169922319918,0.105576238934392,0.136485480268057,1,3
166,466,0,0,28.0847763598961,21.8704718017374,46.8172694022739,0.144652023899689,0.0340318101489522,0,3
167,150,0,0,16.8804312353528,11.4656286922491,85.3649341720642,0.107450980392157,0.0769411764705881,0,3
168,211,1,0.4739336492891,20.1288594170264,13.593627787865,-73.4963582709498,0.886887835703001,0.0780410742496048,0,3
169,614,1,0.162866449511401,29.9442096033623,26.4445785454357,26.8825385922456,0.306610461774287,0.086517212748292,0,3
170,249,12,4.81927710843374,23.0571315434841,13.9383970470377,-76.7992297065274,0.522277344672809,0.11574139696039,0,3
171,186,0,0,24.3731710515736,10.2488454153294,-88.4679940403658,0.190174994729074,0.0663714948344928,0,3
172,493,347,70.3853955375254,28.5025601392069,22.6510500625648,-18.4992920317974,0.266070079147278,0.262578053533787,1,3
173,202,0,0,18.1070220446151,14.4584544532675,77.7040423869448,0.123257619879635,0.0455639681615219,0,3
174,382,35,9.16230366492147,28.9099752629603,18.5642115100943,7.17881090343405,0.332624987167642,0.101786264243917,0,3
175,599,0,0,29.6412007001169,25.8392363296246,18.5412985960202,0.27411699237291,0.068944973648892,0,3
176,276,0,0,20.2308899082513,17.4594649593456,-75.151923927613,0.21074168797954,0.0527706734867859,0,3
177,317,0,0,25.8559415648485,15.6818852788082,-9.37292396871886,0.462299746396982,0.0670749056720478,0,3
178,1213,438,36.1088211046991,60.0989792115762,29.494531903925,-20.5629093236935,0.244356077138193,0.143226161033252,2,3
179,168,0,0,16.3590826903534,13.1923251555076,-84.2902728472229,0.177357609710551,0.0257936507936507,0,3
180,669,0,0,38.6157085185702,22.2723641311064,-22.2630604470861,0.183803745713533,0.0138222104985492,0,3
181,207,151,72.9468599033816,18.4294818885379,14.4604446636312,48.0932125843404,0.324429288623662,0.268390641280667,1,3
182,216,202,93.5185185185185,23.888548546296,11.7097150553603,-74.8075942683946,0.56421568627451,0.393899782135077,1,3
183,613,465,75.8564437194127,32.6638398812995,24.091598495744,-77.8569440595357,0.231423727729265,0.241467549499409,1,3
184,281,0,0,31.764490847811,11.6030267499631,-81.2342868967651,0.529481543507082,0.0484264880329355,0,3
185,685,559,81.6058394160584,41.5356515018454,21.5108609874226,-16.816357550379,0.338142264204953,0.264691570058682,1,3
186,607,0,0,34.499794954192,23.7286910971732,-62.005557967251,0.203359498659431,0.0771909422747685,0,3
187,689,0,0,32.0436081404022,27.4436161699568,47.5423647958148,0.24898261191269,0.0795412504624497,0,3
188,218,13,5.96330275229358,25.2831815265391,11.8470917624254,84.3639571781424,0.152203633747077,0.105486598309048,0,3
189,215,2,0.930232558139535,22.3654169158807,12.3415016089593,-27.134510705781,0.79062471500228,0.0762790697674417,0,3
190,174,161,92.5287356321839,17.3200658156895,12.9683902730098,23.9610585147054,0.328645481180978,0.24895199459094,1,3
191,665,1,0.150375939849624,30.1559726926762,28.2785432586452,43.3695046453182,0.24890461447737,0.0497302078726227,0,3
192,697,0,0,30.3392504952779,29.3336779788776,12.7376769148958,0.150476833488059,0.0588179030579236,0,3
193,562,1,0.177935943060498,28.9420035700093,24.8724664692355,64.3464379032914,0.327004396064476,0.0672388528365084,0,3
194,233,0,0,23.4872786733435,12.8337355448035,-40.5332361181798,0.123605150214592,0.0824034334763946,0,3
195,514,0,0,35.0823431837269,19.7415118870867,52.3501541599032,0.225825894560159,0.078217746242466,0,3
196,466,0,0,26.0984179120923,23.1273278768511,-84.4369337928966,0.105714045274763,0.0541445762854496,0,3
197,321,88,27.4143302180685,24.1486278737229,17.0887284947515,50.1535520896621,0.550656648952416,0.127457088754505,1,3
198,518,0,0,37.9824665857441,17.7957576352739,-25.2932175183851,0.127057309410251,0.0380043909455673,0,3
199,382,1,0.261780104712042,26.1070352420292,19.2243734679871,82.5374743350404,0.134329124319885,0.0474899907607021,0,3
200,150,0,0,17.2975327561348,11.13298924096,67.6757275166242,0.107450980392157,0.0675816993464051,0,3
201,441,0,0,33.8890498594215,17.6713292847459,54.1348015870146,0.264994886843627,0.029834155884576,0,3
202,251,1,0.398406374501992,22.0931177246514,15.2768174714664,-37.2986758380396,0.399640653073979,0.0860089055542533,0,3
203,150,0,0,14.4957850149188,13.3115236260054,12.0950588426002,0.128209150326797,0.0373071895424836,0,3
204,497,1,0.201207243460765,27.5424328561435,23.1556948718415,85.8128517136776,0.1416104469957,0.061230125853158,0,3
205,292,74,25.3424657534247,25.9320790432666,14.5648234463473,-54.0878341362181,0.70385441847972,0.137792103142627,1,3
206,593,184,31.0286677908938,31.7243236077512,24.4594949773932,-82.1871323931482,0.197480408689615,0.140468868829151,1,3
207,362,0,0,30.1372106776119,17.3753246299137,85.329841014824,0.19201603293251,0.0457371899035856,0,3
208,684,0,0,31.4704478525467,27.807147094247,-44.2992272576508,0.22821924091274,0.0681286549707606,0,3
209,688,1,0.145348837209302,36.2633988061033,26.9002405214237,-68.0359798259492,0.444807341541268,0.0659598723210218,2,3
210,507,156,30.7692307692308,28.4739517924474,23.3901283242956,-33.3693165784673,0.277039099663535,0.147975403179024,1,3
211,577,6,1.03986135181976,29.3867783387979,25.0977894696394,-22.3738119458287,0.327685458932273,0.102701600570905,0,3
212,482,0,0,27.3169003106921,22.8780662392765,47.9491099878041,0.298071759824262,0.0886095517044994,0,3
213,672,0,0,32.1690328924974,26.6892856755339,19.2228988673412,0.207399626517274,0.0745273109243702,0,3
214,593,430,72.5126475548061,34.8863908029519,22.4319784372417,70.6959054723872,0.256323777403036,0.271368581159278,1,3
215,571,0,0,28.1785734637356,25.9034280167744,16.0242493585204,0.341018508979774,0.0709247621991005,0,3
216,722,0,0,32.1255762149727,28.7631452745905,29.3063784946052,0.174178480256369,0.0657378740970077,0,3
217,212,0,0,23.8061630259325,11.5665079106031,-59.6164164608643,0.128782833888272,0.0629855715871253,0,3
218,490,0,0,33.3759143681731,19.0505910472574,-30.0465968830059,0.215006002400961,0.06797118847539,0,3
219,419,15,3.5799522673031,26.22588788426,20.5251805595988,23.4403794604312,0.115447611025317,0.10436613786326,0,3
220,692,478,69.0751445086705,36.8504218364783,24.1587613741971,83.5649639895113,0.225575201178738,0.246061430352488,1,3
221,606,0,0,31.3436216621654,24.895002151986,-10.7689914530375,0.160493108134344,0.0518216527535105,0,3
222,652,0,0,30.1903081325981,27.7753760033872,-75.1047597036221,0.17004691447131,0.0685853482497296,0,3
223,593,0,0,31.7869796200477,24.0498015139156,73.2156001023226,0.169903779386966,0.0607545547730055,0,3
224,430,0,0,28.9907035098129,19.2812291700012,-27.8257825579114,0.142371181030552,0.0595531235750112,0,3
225,639,3,0.469483568075117,34.1194187263747,24.2624653128638,67.6164203842953,0.354794562582467,0.076602534597564,0,3
226,570,0,0,28.2010119128367,26.4469748312167,48.6770433705332,0.308820089439285,0.0719504643962851,0,3
227,629,0,0,29.3130851296861,27.5731422027638,83.2458169518624,0.310707939773684,0.0514292839552354,0,3
228,685,3,0.437956204379562,31.1198210214302,28.1530865213995,-6.98305357158745,0.190261914984973,0.0813739802490345,0,3
229,303,0,0,22.9132133773628,17.6319562854033,64.7607032391741,0.531379020254967,0.0401734291076165,0,3
230,592,1,0.168918918918919,29.6295132266385,25.6751072579411,55.7867203669649,0.12453630100689,0.0639838367779545,0,3
231,627,507,80.8612440191388,29.4897714041025,27.2061101447453,60.0116389987396,0.228551771585828,0.257603902805142,1,3
232,490,0,0,27.7459134941323,22.9162246027397,-33.4468156160538,0.143281312525011,0.0399119647859142,0,3
233,353,0,0,24.9445603789551,18.4981298855509,59.1473496555116,0.332766761095373,0.0382825084708103,0,3
234,1183,1,0.084530853761623,54.9642940362099,30.2387794885677,-66.3166982391805,0.26159481544097,0.0614290686688883,2,3
235,62,0,0,12.9850857813806,6.53256467413411,-5.68411937605813,0.343453510436433,0.0406704617330803,0,3
236,456,36,7.89473684210526,27.8315581117998,20.9700908094686,84.266618853612,0.142148262813898,0.100094599243207,0,3
237,592,0,0,32.3560262181736,23.8103110877191,-67.4747862951472,0.268037890832009,0.0769541600423957,0,3
238,325,197,60.6153846153846,24.4803374257075,17.0788472072858,27.3397096841609,0.183203619909503,0.231300150829563,1,3
239,183,0,0,17.6668573878954,13.392172112743,51.7749886176621,0.0886317368477443,0.049673202614379,0,3
240,173,38,21.9653179190751,18.4796567550185,12.2679681921924,-38.3845426923381,0.152306471721636,0.134761419018474,1,3
241,163,0,0,18.2225918677313,11.6761613770536,20.461987347665,0.0973896306989051,0.0498977505112474,0,3
242,328,0,0,21.7703072511131,19.2474566823729,12.1760181607458,0.122477283596365,0.04422525107604,0,3
243,285,0,0,27.3190961228982,13.773558523131,30.388130704224,0.0914619883040933,0.0748125214998278,0,3
244,382,0,0,25.7734946473121,19.2037020219484,46.80280831003,0.130643671080998,0.0506108202443279,0,3
245,512,82,16.015625,32.9083015547283,20.1474248844157,74.9593720643706,0.341390931372549,0.114751838235295,0,3
246,252,0,0,23.4450000140187,13.8236891968039,45.3670112413897,0.176890756302521,0.0374416433239962,0,3
247,253,0,0,18.7273793292235,17.902399730986,-17.5153458174121,0.195907928388747,0.0597225451445399,0,3
248,318,52,16.3522012578616,26.2245159275663,15.5159747870733,76.5813170149522,0.535787396719694,0.126686397829572,0,3
